"","sampleID","rank","compound","drugPotential","lowCI","highCI","P","FDR","compound_avgRank"
"883","CID4513_Cancer_TN",128,"ON.01910",0.0430668847260055,-0.0233224285001668,0.109078020966115,0.190407920514289,0.291040524392725,117.8
"884","CID4513_Cancer_TN",129,"GSK.429286A",0.0440144066219121,-0.0223736024676978,0.110015950198355,0.180828404617836,0.281495763889621,134.44
"885","CID4513_Cancer_TN",130,"GDC.0879",0.0444488889969507,-0.0219384820894399,0.110445994590992,0.176557189287501,0.277709745650132,67.04
"886","CID4513_Cancer_TN",131,"KIN001.220",0.0453893531423567,-0.0209965508000119,0.111376767816934,0.16756973517702,0.266347684334001,114.8
"887","CID4513_Cancer_TN",132,"SAR.245408",0.0458116242488631,-0.020573582600608,0.111794650015429,0.163647784616433,0.262881015713631,94.32
"888","CID4513_Cancer_TN",133,"LDN.193189",0.0481170754766411,-0.0182639063866568,0.114075727923219,0.143444317014649,0.245108516108256,73.96
"889","CID4513_Cancer_TN",134,"TWS.119",0.052950697566304,-0.0134191252565508,0.118855992256391,0.107341947100825,0.190689811908525,118.96
"890","CID4513_Cancer_TN",135,"JNK.9L",0.0622555481712082,-0.00408401162748155,0.128049534390258,0.0582608526731566,0.124482090284779,97
"891","CID4513_Cancer_TN",136,"NVP.AEW541",0.0629174351967461,-0.00341953110221251,0.128703073158482,0.0556324843284632,0.12353684019997,82.08
"892","CID4513_Cancer_TN",137,"AZD.5438",0.0632130446181436,-0.00312274445679844,0.128994935655362,0.0544908845329691,0.122807814395199,116.24
"893","CID4513_Cancer_TN",138,"OSI.930",0.0699342295863482,0.00362836165541541,0.135627853944404,0.0333497612926995,0.081222805728994,112.52
"894","CID4513_Cancer_TN",139,"SGX523",0.074955569703781,0.00867600323805453,0.14057941062413,0.0225457750647062,0.0607334734614256,65.76
"895","CID4513_Cancer_TN",140,"SB.239063",0.0767336694412603,0.0104642267206409,0.142332012746287,0.0195269994596667,0.0536104894256303,131.2
"896","CID4513_Cancer_TN",141,"olaparib",0.078264022489324,0.0120036324218185,0.143840091545834,0.0172174369523103,0.0490534524490351,93.56
"897","CID4513_Cancer_TN",142,"SB.525334",0.082395708219773,0.0161613280245704,0.147910120053621,0.0121347601433462,0.0373948730948016,93.56
"898","CID4513_Cancer_TN",143,"veliparib",0.0890374594906941,0.0228496945136195,0.154448108924599,0.00670485624969885,0.0243825813244968,91.56
"899","CID4513_Cancer_TN",144,"doramapimod",0.0910654670703119,0.0248931171187597,0.156443292455946,0.00555138655691245,0.023284982502605,138
"900","CID4513_Cancer_TN",145,"BMS.777607",0.0975368651000269,0.0314174043018532,0.162806382690099,0.00296688043324414,0.0134316589170896,122.36
"901","CID4513_Cancer_TN",146,"ABT.737",0.101238572116356,0.0351518994678604,0.166443697129197,0.00203907273018813,0.0102633327419469,116.72
"902","CID4513_Cancer_TN",147,"VX.745",0.10253275499938,0.0364579812495914,0.167714948706883,0.00178337851469547,0.00928586743858676,138.24
"903","CID4513_Cancer_TN",148,"CGP.60474",0.104825012616479,0.0387718683115582,0.169966058497006,0.00140147700436504,0.00783788991330076,138.48
"904","CID4513_Cancer_TN",149,"JNJ.38877605",0.117030811142873,0.0511047790729973,0.181941316303909,0.000358707495029823,0.00235499268476101,94.84
"905","CID4513_Cancer_TN",150,"SB.203580",0.147986073728448,0.0824728339352861,0.212225809406256,6.12317701354203e-06,6.60428377889176e-05,121.88
"906","CID4513_Cancer_TN",151,"BMS.387032",0.157346993400498,0.0919842138487438,0.221359652663366,1.49694555578726e-06,2.38890381497108e-05,140.72
"907","CID4515_Cancer_TN",1,"QL.XII.47",-0.163202787832745,-0.227067693077304,-0.0979402002707315,5.94158386676808e-07,8.9717916388198e-05,6.6
"908","CID4515_Cancer_TN",2,"torin.2",-0.128761373439415,-0.193432197946989,-0.0629764830128721,8.51880080136218e-05,0.00569391573473208,35.88
"909","CID4515_Cancer_TN",3,"GSK.2126458",-0.125655796976614,-0.190391800910224,-0.0598317274079428,0.000126190480334777,0.00569391573473208,35.08
"910","CID4515_Cancer_TN",4,"WZ.4.145",-0.124222242412398,-0.188987914540977,-0.0583805281362755,0.000150832204893565,0.00569391573473208,41.56
"911","CID4515_Cancer_TN",5,"WYE.125132",-0.120899084720565,-0.185732512893892,-0.055017537684609,0.000226420229091059,0.00620272969202446,31.52
"912","CID4515_Cancer_TN",6,"torin.1",-0.120194458255165,-0.185042070162958,-0.0543046572875124,0.000246466080477793,0.00620272969202446,41.08
"913","CID4515_Cancer_TN",7,"QL.X.138",-0.118549080498192,-0.183429563610998,-0.0526402672283372,0.000299929046999012,0.00646989801383583,31.76
"914","CID4515_Cancer_TN",8,"XMD.885",-0.113475782037673,-0.178455420086259,-0.0475106510489328,0.000540953717488018,0.0094499657498659,22
"915","CID4515_Cancer_TN",9,"PF.477736",-0.113120929828348,-0.178107378955053,-0.0471519898376298,0.000563242991713862,0.0094499657498659,49.08
"916","CID4515_Cancer_TN",10,"buparlisib",-0.105492045603571,-0.170620990043413,-0.0394453284189592,0.00130541308447858,0.0197117375756265,48.48
"917","CID4515_Cancer_TN",11,"PD.0325901",-0.0982599218153964,-0.163517001011475,-0.0321467204948289,0.00275995360913141,0.036666096676156,46.52
"918","CID4515_Cancer_TN",12,"OSI.027",-0.0967218611597196,-0.162005317681076,-0.0305954292982241,0.00321699418210515,0.036666096676156,40.72
"919","CID4515_Cancer_TN",13,"AZD.8330",-0.0963314632776369,-0.161621566253104,-0.0302017238626805,0.00334346988408306,0.036666096676156,69.8
"920","CID4515_Cancer_TN",14,"AZD.8055",-0.0961627724616022,-0.161455741258396,-0.0300316102023031,0.00339950565209393,0.036666096676156,42.88
"921","CID4515_Cancer_TN",15,"trametinib",-0.0919122686702623,-0.157276230380797,-0.0257465189966111,0.00512513030456231,0.0515929783992606,53.72
"922","CID4515_Cancer_TN",16,"JWE.035",-0.08912448744842,-0.154533739259935,-0.0229373726213814,0.00665124790046769,0.0627711520606639,43.24
"923","CID4515_Cancer_TN",17,"XMD.892",-0.087892826864799,-0.153321767018737,-0.0216966055612262,0.0074469200684521,0.0661461723727216,36.84
"924","CID4515_Cancer_TN",18,"GSK.690693",-0.0839702742209194,-0.149460605020027,-0.0177464092761135,0.0105791661913018,0.0864062916023381,35.2
"925","CID4515_Cancer_TN",19,"ZSTK.474",-0.0836585090494466,-0.149153633480164,-0.0174325356455945,0.0108723148373803,0.0864062916023381,41.76
"926","CID4515_Cancer_TN",20,"PD.184352",-0.0828283543706449,-0.14833618150718,-0.0165968303009274,0.0116883406815585,0.0882469721457665,55.92
"927","CID4515_Cancer_TN",21,"MK.1775",-0.0821937915697433,-0.147711268169208,-0.0159580870170443,0.0123482200599836,0.0887895823360722,58.4
"928","CID4515_Cancer_TN",22,"sirolimus",-0.0775789748585564,-0.143165052418434,-0.0113144936263195,0.0182199375156098,0.12108481047829,43.12
"929","CID4515_Cancer_TN",23,"sunitinib",-0.0774307923239551,-0.143019026793459,-0.0111654344128837,0.0184433817284813,0.12108481047829,64.24
"930","CID4515_Cancer_TN",24,"tivantinib",-0.0750377693555418,-0.140660440616202,-0.00875866155505006,0.0223977721076518,0.140919316177309,42.24
"931","CID4515_Cancer_TN",25,"palbociclib",-0.0739309188363968,-0.139569266236273,-0.00764571094013583,0.0244631171900204,0.147757227827723,41.8
"932","CID4515_Cancer_TN",26,"NVP.AUY922",-0.0723530808802538,-0.138013499294317,-0.00605946102686777,0.027691150209848,0.154865321543965,59.8
"933","CID4515_Cancer_TN",27,"ZG.10",-0.0712448780350477,-0.136920604398531,-0.00494554941512727,0.0301719168922373,0.161388466431391,66.32
"934","CID4515_Cancer_TN",28,"XMD.1150",-0.0708490848276357,-0.136530239652818,-0.00454775719989021,0.0311029901009111,0.161388466431391,23.24
"935","CID4515_Cancer_TN",29,"linsitinib",-0.0704511002415887,-0.136137693015484,-0.00414778369492781,0.032063933728091,0.161388466431391,67.96
"936","CID4515_Cancer_TN",30,"AZD.6482",-0.069897769579747,-0.135591888631347,-0.00359172302530201,0.0334421036164978,0.162895407938425,51.56
"937","CID4515_Cancer_TN",31,"PD.173074",-0.0685690838179372,-0.134281112500125,-0.00225664925653573,0.0369594580820303,0.169117520314745,43.36
"938","CID4515_Cancer_TN",32,"PI.103",-0.0677674624002602,-0.133490185070894,-0.00145128815022419,0.039230042066942,0.170046051020688,45.64
"939","CID4515_Cancer_TN",33,"selumetinib",-0.067704033323491,-0.133427598591908,-0.00138756683949455,0.0394146475875767,0.170046051020688,72.24
"940","CID4515_Cancer_TN",34,"celastrol",-0.0658990022982341,-0.131646326017508,0.000425554726000111,0.0449850912030154,0.179072054106185,13.72
"941","CID4515_Cancer_TN",35,"XMD.16144",-0.0658746704389064,-0.131622311522026,0.000449992667607151,0.045064490437318,0.179072054106185,45.76
"942","CID4515_Cancer_TN",36,"FR.180204",-0.0648273425808879,-0.130588570954047,0.00150181158932496,0.0485956524923149,0.185308416903048,62.56
"943","CID4515_Cancer_TN",37,"AKT.inhibitor.1.2",-0.064686338700436,-0.130449385436137,0.00164340890208868,0.0490883223584232,0.185308416903048,59.84
"944","CID4515_Cancer_TN",38,"nilotinib",-0.0635134826290163,-0.12929155386109,0.00282109801821714,0.0533506957527302,0.192771514043386,49.08
"945","CID4515_Cancer_TN",39,"GSK.1059615",-0.0634424215094145,-0.129221397283971,0.00289244605123919,0.0536185668200147,0.192771514043386,62.36
"946","CID4515_Cancer_TN",40,"GW.843682X",-0.0617164010186702,-0.127517145168286,0.00462522805126006,0.0604772033521319,0.212373435027254,36.48
"947","CID4515_Cancer_TN",41,"KIN001.244",-0.060946781515815,-0.126757106746876,0.00539773405644129,0.0637614618603416,0.218817744111627,65.36
"948","CID4515_Cancer_TN",42,"JW.7.24.1",-0.0601580890018138,-0.12597815257856,0.00618930246120968,0.0672783085288225,0.225756101952271,29.48
"949","CID4515_Cancer_TN",43,"SU.11274",-0.0590664499564979,-0.124899858566498,0.00728478489182913,0.0724074660083801,0.237685377549248,68.92
"950","CID4515_Cancer_TN",44,"MGCD.265",-0.0585534637734336,-0.124393089802562,0.007799522170289,0.0749258733718095,0.24071929530092,60.68
"951","CID4515_Cancer_TN",45,"dovitinib",-0.0559013966661578,-0.121772617956566,0.0104600815093993,0.0891073797551324,0.268008745730276,54.12
"952","CID4515_Cancer_TN",46,"BMS.509744",-0.0558135677214266,-0.121685819645586,0.0105481756221427,0.0896116389274136,0.268008745730276,37.6
"953","CID4515_Cancer_TN",47,"ibrutinib",-0.0556867244699676,-0.121560463065292,0.0106754000132109,0.090343940014469,0.268008745730276,110.28
"954","CID4515_Cancer_TN",48,"XMD.1185H",-0.0554493683568751,-0.121325883248268,0.0109134635641218,0.0917271720556637,0.268008745730276,36.04
"955","CID4515_Cancer_TN",49,"XMD.1499",-0.0553528641566706,-0.121230505729828,0.011010253243139,0.0922944025031414,0.268008745730276,33.4
"956","CID4515_Cancer_TN",50,"HG.5.113.01",-0.0525008982102539,-0.118411287065178,0.0138700945701891,0.110364142217075,0.298721784145955,43.76
"957","CID4515_Cancer_TN",51,"GSK.1070916",-0.0507530092720268,-0.116682942660316,0.0156222735902991,0.122749454222611,0.321275420608953,45.4
"958","CID4515_Cancer_TN",52,"GSK.461364",-0.0495922435654904,-0.115534935702981,0.0167856631087477,0.131556109232418,0.321275420608953,45.8
"959","CID4515_Cancer_TN",53,"PF.431396",-0.0491720580469264,-0.115119325291604,0.0172067541190938,0.13486190613851,0.321275420608953,41.44
"960","CID4515_Cancer_TN",54,"NVP.BGJ398",-0.0490758791942795,-0.115024190416061,0.0173031369236514,0.135627529900086,0.321275420608953,100.52
"961","CID4515_Cancer_TN",55,"olaparib",-0.0490404241992591,-0.114989119963485,0.0173386667915024,0.135910610408097,0.321275420608953,93.56
"962","CID4515_Cancer_TN",56,"TG.101348",-0.0490080220213718,-0.114957069073621,0.0173711372487602,0.136169714695186,0.321275420608953,68.8
"963","CID4515_Cancer_TN",57,"SAR.245408",-0.0487423815919289,-0.114694303406102,0.0176373321689808,0.138308286636165,0.321300788954784,94.32
"964","CID4515_Cancer_TN",58,"GSK.1904529A",-0.0470889184034407,-0.113058526476324,0.0192940351996238,0.15220500221903,0.348226595985962,64.16
"965","CID4515_Cancer_TN",59,"ponatinib",-0.0464605519145418,-0.112436787516689,0.0199235373514479,0.157755913707982,0.355539447312019,97.04
"966","CID4515_Cancer_TN",60,"PF.04217903",-0.0458759525465205,-0.111858307663626,0.0205091460228016,0.163056432075923,0.362081194756828,69.08
"967","CID4515_Cancer_TN",61,"MK.2206",-0.0452164835939592,-0.111205688269524,0.0211696988694208,0.169195485595146,0.370268381519813,77.16
"968","CID4515_Cancer_TN",62,"erlotinib",-0.0440943919420934,-0.11009512037136,0.0222935015841965,0.180036402663818,0.387005660510859,94.44
"969","CID4515_Cancer_TN",63,"XMD.132",-0.043899616329686,-0.109902328294583,0.0224885571203532,0.181969548981927,0.387005660510859,81.72
"970","CID4515_Cancer_TN",64,"TNF_lig",-0.0435448244063216,-0.109551136701132,0.0228438459486986,0.185530287643176,0.388679253458418,12.68
"971","CID4515_Cancer_TN",65,"YM.201636",-0.0430109743448981,-0.109022672946165,0.0233784120977656,0.190984618846532,0.388679253458418,66.48
"972","CID4515_Cancer_TN",66,"amuvatinib",-0.0429176820668671,-0.108930318114839,0.0234718256180937,0.191949755752159,0.388679253458418,96.32
"973","CID4515_Cancer_TN",67,"foretinib",-0.0417984921025733,-0.107822285472795,0.0245923797102541,0.20380841356239,0.40284092060094,90.76
"974","CID4515_Cancer_TN",68,"canertinib",-0.0406488948705979,-0.106683977898959,0.025743204470766,0.216534424467303,0.410284098391951,93.4
"975","CID4515_Cancer_TN",69,"XMD.1527",-0.0406402955985746,-0.106675462424069,0.0257518122619636,0.216631722397324,0.410284098391951,83.76
"976","CID4515_Cancer_TN",70,"masitinib",-0.0365627293639346,-0.102636539130311,0.0298323092559391,0.266361049848315,0.493794128479131,87.36
"977","CID4515_Cancer_TN",71,"AZ.628",-0.036426108240753,-0.102501175028283,0.0299689902707607,0.268153102882707,0.493794128479131,98.44
"978","CID4515_Cancer_TN",72,"CYT387",-0.0348724056755084,-0.100961595561597,0.0315231992834247,0.289115020592656,0.507632187319664,91.16
"979","CID4515_Cancer_TN",73,"GDC.0941",-0.0341739452961983,-0.100269381014604,0.0322217827342423,0.298888267619571,0.518760096673049,69.96
"980","CID4515_Cancer_TN",74,"pyrazolanthrone",-0.0338843206054181,-0.0999823274626574,0.0325114394321277,0.303004696451049,0.519928513228505,99.4
"981","CID4515_Cancer_TN",75,"CP466722",-0.0335766812709618,-0.0996774071405238,0.0328191005497231,0.307418193221323,0.520816217796362,21.2
"982","CID4515_Cancer_TN",76,"ON.01910",-0.033369089705915,-0.0994716433189377,0.0330266997038341,0.310420262262732,0.520816217796362,117.8
"983","CID4515_Cancer_TN",77,"TGX.221",-0.0329996383809926,-0.0991054308502903,0.0333961503642182,0.315810686367641,0.524037512544108,81.12
"984","CID4515_Cancer_TN",78,"pazopanib",-0.0318393261834358,-0.0979551742768577,0.0345563425027917,0.333136633970553,0.535244955170137,52.92
"985","CID4515_Cancer_TN",79,"rondual.kinase.inhibitor",-0.0316366462088264,-0.0977542326646371,0.0347589831474954,0.336224770224624,0.535244955170137,62.56
"986","CID4515_Cancer_TN",80,"A.443644",-0.0316027176223726,-0.0977205945529386,0.0347929046166913,0.33674351484214,0.535244955170137,86.56
"987","CID4515_Cancer_TN",81,"BIX.02189",-0.0310469235486859,-0.0971695373231473,0.0353485603219989,0.345314303980458,0.541110890068441,104.88
"988","CID4515_Cancer_TN",82,"BI.2536",-0.030671306137673,-0.0967970982127731,0.0357240609759361,0.351184551170247,0.541110890068441,47.76
"989","CID4515_Cancer_TN",83,"SGX523",-0.028325367300492,-0.0944705905500494,0.0380688464911865,0.389262033166418,0.593722899072011,65.76
"990","CID4515_Cancer_TN",84,"pelitinib",-0.0271514986610133,-0.0933061736726655,0.0392418636366652,0.409222308033161,0.61518141943243,78.52
"991","CID4515_Cancer_TN",85,"brivanib",-0.0268859035704387,-0.0930426919949344,0.0395072406884215,0.413821374228542,0.61518141943243,103.8
"992","CID4515_Cancer_TN",86,"serdemetan",-0.0261920527417002,-0.0923543186026298,0.040200477711806,0.425979340654706,0.623859553640048,77.04
"993","CID4515_Cancer_TN",87,"HG.5.88.01",-0.0246340505345574,-0.0908083851919894,0.041756868793636,0.454025171189894,0.646771706129,87.64
"994","CID4515_Cancer_TN",88,"PHA.665752",-0.0228157426842898,-0.0890037591492685,0.043572888975567,0.488032727348038,0.688719082519193,65.4
"995","CID4515_Cancer_TN",89,"SAR.245409",-0.0218990965577039,-0.0880938455217367,0.0444882155394642,0.50568302234701,0.70140407062295,90.96
"996","CID4515_Cancer_TN",90,"nintedanib",-0.0201552125528445,-0.0863624647907679,0.0462292814442363,0.540166056405595,0.728259593903972,103.04
"997","CID4515_Cancer_TN",91,"LDN.193189",-0.0197578778239099,-0.0859679229183445,0.0466259176752046,0.548183967576096,0.732529018619386,73.96
"998","CID4515_Cancer_TN",92,"PHA.793887",-0.018852249042324,-0.0850685821665415,0.0475298761778824,0.566675401525754,0.746966063146128,71.24
"999","CID4515_Cancer_TN",93,"AT7867",-0.0184572568215856,-0.0846762986910997,0.0479241058512213,0.574832960707981,0.748273940231941,82.8
"1000","CID4515_Cancer_TN",94,"JNK.9L",-0.0149770604028749,-0.0812190810381625,0.0513966900028546,0.648990114257452,0.81427722341157,97
"1001","CID4515_Cancer_TN",95,"AZD.7762",-0.0148166968256537,-0.0810597378702422,0.0515566641419036,0.652500291607947,0.81427722341157,79.4
"1002","CID4515_Cancer_TN",96,"NVP.TAE684",-0.0140004763452771,-0.0802486586002808,0.0523708496681697,0.670484349907744,0.829861777344831,88
"1003","CID4515_Cancer_TN",97,"afatinib",-0.0135686084587474,-0.0798194754722088,0.0528016051548999,0.68007748793597,0.834891875433589,98.16
"1004","CID4515_Cancer_TN",98,"veliparib",-0.0121405398975967,-0.0784001097455073,0.0542258194665793,0.712161844664093,0.861856181139297,91.56
"1005","CID4515_Cancer_TN",99,"neratinib",-0.00805405701885527,-0.074337045733133,0.0582997818830763,0.806642362986024,0.927970984329932,108.32
"1006","CID4515_Cancer_TN",100,"AS.605240",-0.0077637673580065,-0.0740483359287737,0.0585890980832374,0.813480929817941,0.927970984329932,87.2
"1007","CID4515_Cancer_TN",101,"Y.27632",-0.0075997162194958,-0.0738851726991693,0.0587525941614954,0.817351926595238,0.927970984329932,125.72
"1008","CID4515_Cancer_TN",102,"lapatinib",-0.00678958620753211,-0.0730793753915652,0.0595599309428557,0.836531507295505,0.94265863881807,80.48
"1009","CID4515_Cancer_TN",103,"ruxolitinib",-0.00587791224350455,-0.0721724736939499,0.0604683577751481,0.858231165248714,0.959947451500413,68.44
"1010","CID4515_Cancer_TN",104,"GW.5074",-0.00506253803577272,-0.0713612747851141,0.0612807347507674,0.87773022575131,0.967425285317137,65.52
"1011","CID4515_Cancer_TN",105,"AZD.1480",-0.00329636242065964,-0.069603842469752,0.0630401167344591,0.920206260355066,0.989585918902537,89.56
"1012","CID4515_Cancer_TN",106,"TPCA.1",-0.00284614745831661,-0.0691557904174715,0.0634885339974064,0.931075185708347,0.989585918902537,74.52
"1013","CID4515_Cancer_TN",107,"KIN001.266",-0.00195727894505023,-0.0682711136289103,0.0643737746395133,0.952569722727501,0.989585918902537,108.64
"1014","CID4515_Cancer_TN",108,"CHIR.99021",-0.00177483533896076,-0.068089517489695,0.0645554606997486,0.956986337003086,0.989585918902537,93.92
"1015","CID4515_Cancer_TN",109,"NU.7441",-0.0015312673876935,-0.0678470740841905,0.0647980104495312,0.962884687952859,0.989585918902537,85.36
"1016","CID4515_Cancer_TN",110,"TWS.119",-0.00151115959381142,-0.067827058777396,0.0648180338354116,0.963371722375317,0.989585918902537,118.96
"1017","CID4515_Cancer_TN",111,"saracatinib",-0.00091443964190456,-0.0672330591793133,0.0654122245803867,0.977830403649284,0.996241514665758,112.76
"1018","CID4515_Cancer_TN",112,"MLN.8054",-0.000699261365983545,-0.0670188503344116,0.0656264792816006,0.98304626281588,0.996241514665758,78.52
"1019","CID4515_Cancer_TN",113,"QL.XI.92",-0.000197798369491293,-0.0665196228253318,0.0661257661977165,0.995204005907825,0.999100745884629,84.88
"1020","CID4515_Cancer_TN",114,"JNJ.38877605",3.70871945598656e-05,-0.0662857729449977,0.0663596210632214,0.999100745884629,0.999100745884629,94.84
"1021","CID4515_Cancer_TN",115,"TAK.715",0.00174211578899525,-0.0645880439259392,0.0680569494602747,0.957778558732359,0.989585918902537,127
"1022","CID4515_Cancer_TN",116,"dasatinib",0.00285323543472946,-0.0634814745306612,0.0691628445492986,0.930903965528942,0.989585918902537,94.24
"1023","CID4515_Cancer_TN",117,"WH.4025",0.00308283146386391,-0.0632527984055941,0.0693913406874965,0.925359517162123,0.989585918902537,107.6
"1024","CID4515_Cancer_TN",118,"GSK.3.inhibitor.IX",0.00411589269132012,-0.0622237900736416,0.0704193669113906,0.900461016462545,0.985287054245249,55.88
"1025","CID4515_Cancer_TN",119,"GDC.0879",0.00529344889208823,-0.0610506816201899,0.0715910121146359,0.872200112717656,0.967425285317137,67.04
"1026","CID4515_Cancer_TN",120,"KIN001.242",0.0094276735991627,-0.0569306204330997,0.0757030359521589,0.774491129199425,0.899601234685486,81.44
"1027","CID4515_Cancer_TN",121,"THZ.2.98.01",0.0106409266022488,-0.0557210948168512,0.0769093460835262,0.746409127429803,0.873703707301552,89.48
"1028","CID4515_Cancer_TN",122,"SB.216763",0.0109681825537284,-0.055394810911942,0.077234696083883,0.73888993895948,0.871659224866262,84.4
"1029","CID4515_Cancer_TN",123,"ABT.737",0.0109746357859849,-0.0553883767051805,0.0772411115903781,0.73874191405981,0.871659224866262,116.72
"1030","CID4515_Cancer_TN",124,"linifanib",0.011405128340612,-0.0549591408856898,0.0776690750813617,0.72888931237323,0.871659224866262,94.84
"1031","CID4515_Cancer_TN",125,"WZ.3105",0.0120833826976107,-0.0542828167840571,0.0783432952774573,0.713457103592133,0.861856181139297,71.92
"1032","CID4515_Cancer_TN",126,"SB.203580",0.0154824678809104,-0.0508924876065054,0.0817212504065454,0.637978431976969,0.80953565738254,121.88
"1033","CID4515_Cancer_TN",127,"SB.525334",0.0167497043632006,-0.0496281238983827,0.0829802199293086,0.610720748986129,0.781515534719537,93.56
"1034","CID4515_Cancer_TN",128,"NVP.AEW541",0.0170414750937476,-0.0493369844663032,0.0832700573229845,0.604518645735708,0.780190730821298,82.08
"1035","CID4515_Cancer_TN",129,"PF.562271",0.0187451663334952,-0.047636754202828,0.0849622358289356,0.568881438819899,0.746966063146128,69.76
"1036","CID4515_Cancer_TN",130,"fostamatinib",0.0205505372586172,-0.0458346309283744,0.0867549901598671,0.53224726486019,0.724048081026024,84.96
"1037","CID4515_Cancer_TN",131,"SYK.inhibitor",0.0212878832739833,-0.0450984870143316,0.0874870600279818,0.517635898801791,0.710572915627913,113.36
"1038","CID4515_Cancer_TN",132,"GSK.429286A",0.0218667699445971,-0.0445204935820192,0.088061754321478,0.506311547668222,0.70140407062295,134.44
"1039","CID4515_Cancer_TN",133,"BX.912",0.0253866832119496,-0.041005054638883,0.091555227552484,0.440349031721937,0.633263845619167,76.2
"1040","CID4515_Cancer_TN",134,"WH.4023",0.0259832671541614,-0.0404090660906098,0.0921471688430733,0.429678103169305,0.623859553640048,105.6
"1041","CID4515_Cancer_TN",135,"KIN001.055",0.0267863545285806,-0.0396067055929239,0.0929439327046657,0.415553011802039,0.61518141943243,111.88
"1042","CID4515_Cancer_TN",136,"Y.39983",0.0308637091818351,-0.0355317200804268,0.0969878755448726,0.348169781269095,0.541110890068441,112.6
"1043","CID4515_Cancer_TN",137,"BMS.777607",0.0316210496381269,-0.034774576465474,0.0977387696405149,0.336463167216744,0.535244955170137,122.36
"1044","CID4515_Cancer_TN",138,"alvocidib",0.0352530405879478,-0.0311424699914671,0.101338799792976,0.283880471512607,0.504305308216514,108.04
"1045","CID4515_Cancer_TN",139,"KIN001.220",0.0355475467635497,-0.0308478775706178,0.101630638532468,0.279874601896123,0.503107915313268,114.8
"1046","CID4515_Cancer_TN",140,"doramapimod",0.0358220433852696,-0.0305732901767793,0.101902638710227,0.27617559384504,0.502439935790374,138
"1047","CID4515_Cancer_TN",141,"HY.11007",0.0405752192095901,-0.025816952802024,0.106611019869472,0.217369058750703,0.410284098391951,97.6
"1048","CID4515_Cancer_TN",142,"AS.601245",0.041649886405201,-0.0247411539909126,0.10767514890456,0.205422191299817,0.40284092060094,121.12
"1049","CID4515_Cancer_TN",143,"BMS.345541",0.0428114984372793,-0.0235781458329141,0.108825200083865,0.193052609333651,0.388679253458418,44.64
"1050","CID4515_Cancer_TN",144,"BMS.387032",0.0491033394355207,-0.017275618577468,0.115051352712436,0.135408593871043,0.321275420608953,140.72
"1051","CID4515_Cancer_TN",145,"AT.7519",0.0498543022243366,-0.0165230277958105,0.115794129297842,0.129526342067674,0.321275420608953,114.36
"1052","CID4515_Cancer_TN",146,"OSI.930",0.0524391466716122,-0.0139320046207759,0.118350232824237,0.110784237828964,0.298721784145955,112.52
"1053","CID4515_Cancer_TN",147,"VX.745",0.0526893718858289,-0.0136811339488125,0.118597629416317,0.109089721417423,0.298721784145955,138.24
"1054","CID4515_Cancer_TN",148,"HG.6.64.01",0.0540664493330842,-0.0123003547767464,0.119958993541265,0.100127483223808,0.285268867298019,111.92
"1055","CID4515_Cancer_TN",149,"CGP.60474",0.0668248975539557,0.000504436123675783,0.132560087355631,0.0420500657207546,0.176376664550943,138.48
"1056","CID4515_Cancer_TN",150,"SB.239063",0.0688584213625514,0.00254735773508941,0.134566569590483,0.0361678267085294,0.169117520314745,131.2
"1057","CID4515_Cancer_TN",151,"AZD.5438",0.0727018576812257,0.00641006854767356,0.138357425255673,0.0269476446297935,0.154865321543965,116.24
"1058","CID4523_Cancer_TN",1,"torin.2",-0.279907883661321,-0.339920218277688,-0.217625234915853,3.94881703326344e-18,5.96271372022779e-16,35.88
"1059","CID4523_Cancer_TN",2,"WYE.125132",-0.260800935969774,-0.321561575585182,-0.197901342649249,7.29351098448162e-16,5.50660079328362e-14,31.52
"1060","CID4523_Cancer_TN",3,"torin.1",-0.250690791498859,-0.311828869196419,-0.187485317045896,9.76804227494932e-15,4.91658127839116e-13,41.08
"1061","CID4523_Cancer_TN",4,"GSK.690693",-0.243722298116966,-0.305113050185749,-0.180314258423393,5.4693618345037e-14,2.06468409252515e-12,35.2
"1062","CID4523_Cancer_TN",5,"QL.X.138",-0.238367158138061,-0.29994793252765,-0.174808027871053,1.98246947646174e-13,5.98705781891445e-12,31.76
"1063","CID4523_Cancer_TN",6,"QL.XII.47",-0.235255340024389,-0.296944874932052,-0.171610237768428,4.13043288292508e-13,1.03949227553615e-11,6.6
"1064","CID4523_Cancer_TN",7,"OSI.027",-0.227797171751765,-0.289742405005374,-0.163951473657563,2.29963250370348e-12,4.9606358294175e-11,40.72
"1065","CID4523_Cancer_TN",8,"JW.7.24.1",-0.221642072780354,-0.283793040542579,-0.157636618218478,9.07125462409863e-12,1.71219931029862e-10,29.48
"1066","CID4523_Cancer_TN",9,"AZD.8055",-0.211918910663442,-0.274385115704709,-0.147671744922985,7.30975241296044e-11,1.22641401595225e-09,42.88
"1067","CID4523_Cancer_TN",10,"PI.103",-0.197362066005044,-0.260277834387639,-0.132777369510891,1.38390565271949e-09,2.08969753560643e-08,45.64
"1068","CID4523_Cancer_TN",11,"AZD.6482",-0.18665509578462,-0.249884357132156,-0.121840722179011,1.04872715368078e-08,1.43961636550726e-07,51.56
